,trip_id,arrival_time,departure_time,stop_sequence,trip_headsign,direction_id,route_id,wheelchair_accessible,bikes_allowed,stop_lat,stop_lon,stop_name,is_express
81464,2960566_1367,04:57:48,04:57:48,4,18 Exposition WB,1,18,1,1,30.286729,-97.671079,5508 Martin Luther King Jr/Hilldale,False
393373,2964876_8524,04:57:51,04:57:51,16,324 Highland EB,0,324,1,1,30.369808,-97.701042,1106 Mearns Meadow/Quail,False
450519,2965831_10067,04:57:53,04:57:53,21,337 Mopac WB,0,337,1,1,30.319114,-97.69749,Cameron/Glencrest,False
45066,2959874_0596,04:57:57,04:57:57,9,10 Norwood Transit Center NB,1,10,1,1,30.187782,-97.790505,7401 S 1st/Elderberry,False
22270,2959568_0299,04:58:00,04:58:00,1,1 William Cannon SB,0,1,1,1,30.418266,-97.668678,Tech Ridge Bay H,False
621030,2972286_19124,04:58:00,04:58:00,36,7 Airport/Highland NB,1,7,1,1,30.255868,-97.74546,150 Riverside/Congress,False
653317,2973085_19827,04:58:00,04:58:00,1,801 Tech Ridge Park & Ride NB,0,801,1,1,30.162883,-97.790317,Southpark Meadows Station,True
721281,2973948_22239,04:58:00,04:58:00,1,837 Downtown SB,0,837,1,1,30.291672,-97.628589,Decker (Loyola/Decker),True
181081,2962250_4268,04:58:02,04:58:02,4,243 Tech Ridge Park & Ride EB,1,243,1,1,30.441506,-97.689979,2801 Wells Branch/Double File,False
548094,2968325_13375,04:58:02,04:58:02,21,5 Northcross WB,1,5,1,1,30.272088,-97.730842,12th/IH-35,False
58698,2959807_0785,04:58:08,04:58:08,33,10 Southpark Meadows SB,0,10,1,1,30.275451,-97.737526,San Jacinto/14th,False
358522,2963675_7206,04:58:08,04:58:08,3,311 Westgate Transit Center WB,0,311,1,1,30.226671,-97.708313,Grove at Riverside,False
474685,2966388_10793,04:58:09,04:58:09,3,350 North Lamar Transit Center NB,0,350,1,1,30.226741,-97.70763,5925 Riverside/Grove,False
103217,2960759_2059,04:58:18,04:58:18,2,2 EASTSIDE BUS PLAZA SB,0,2,1,1,30.270901,-97.692225,1050 Springdale/Prock,False
262290,2962835_5592,04:58:22,04:58:22,8,30 Westgate Transit Center SB,1,30,1,1,30.37292,-97.74917,3822 Steck/Greenslope,False
45067,2959874_0596,04:58:29,04:58:29,10,10 Norwood Transit Center NB,1,10,1,1,30.189842,-97.790405,7301 S 1st/Meadow Lea,False
676115,2973210_20605,04:58:34,04:58:34,7,801 Southpark Meadows SB,1,801,1,1,30.355296,-97.703128,Fairfield Rapid  Station (SB),True
192856,2962625_4813,04:58:40,04:58:40,4,3 Arboretum NB,1,3,1,1,30.172829,-97.799722,603 Slaughter/1st,False
81465,2960566_1367,04:58:41,04:58:41,5,18 Exposition WB,1,18,1,1,30.286744,-97.674512,5304  MLK Jr/Oldfort Hill,False
393374,2964876_8524,04:58:43,04:58:43,17,324 Highland EB,0,324,1,1,30.366754,-97.70087,1020 Mearns Meadow/Rutland,False
181082,2962250_4268,04:59:15,04:59:15,5,243 Tech Ridge Park & Ride EB,1,243,1,1,30.438537,-97.685392,2301 Wells Branch/Merrilltown,False
450520,2965831_10067,04:59:15,04:59:15,22,337 Mopac WB,0,337,1,1,30.32283,-97.69413,6717 Cameron/Athletic,False
411679,2965412_9025,04:59:20,04:59:20,2,333 Thaxton EB,1,333,1,1,30.230056,-97.878875,6964 Convict Hill/290,False
262291,2962835_5592,04:59:36,04:59:36,9,30 Westgate Transit Center SB,1,30,1,1,30.373226,-97.752979,3924 Steck/Spicewood,False
474686,2966388_10793,04:59:38,04:59:38,4,350 North Lamar Transit Center NB,0,350,1,1,30.226187,-97.70256,1803 Montopolis/Kasper,False
81466,2960566_1367,04:59:43,04:59:43,6,18 Exposition WB,1,18,1,1,30.286309,-97.678798,Martin Luther King/Scottsdale,False
103218,2960759_2059,04:59:48,04:59:48,3,2 EASTSIDE BUS PLAZA SB,0,2,1,1,30.267579,-97.694349,1018 Springdale/Goodwin,False
116281,2961013_2500,04:59:51,04:59:51,3,20 Springdale NB,0,20,1,1,30.219402,-97.670379,1766 71/Thornberry,False
192857,2962625_4813,04:59:53,04:59:53,5,3 Arboretum NB,1,3,1,1,30.174173,-97.804467,Slaughter/Simonetti,False
181083,2962250_4268,04:59:58,04:59:58,6,243 Tech Ridge Park & Ride EB,1,243,1,1,30.436412,-97.683828,2107 Wells Branch/Renaissance,False
58699,2959807_0785,05:00:00,05:00:00,34,10 Southpark Meadows SB,0,10,1,1,30.272244,-97.738709,Capitol/Waterloo SB (San Jacinto/11th),False
175659,2961738_3787,05:00:00,05:00:00,8,217 Shady Lane NB,0,217,1,1,30.2517,-97.69763,5203 Eastside Bus Plaza Bay H,False
216803,2962570_5064,05:00:00,05:00:00,1,3 Southpark Meadows SB,0,3,1,1,30.393337,-97.743545,10051 Great Hills/Research (Target),False
349936,2963448_6941,05:00:00,05:00:00,1,310 S. Congress Transit Center WB,1,310,1,1,30.23618,-97.703723,ACC Riverside  @ Grove,False
368248,2964269_7570,05:00:00,05:00:00,1,318 Thaxton EB,0,318,1,1,30.231403,-97.790588,Westgate Transit Center - F,False
392032,2964673_8422,05:00:00,05:00:00,1,323 Northcross WB,0,323,1,1,30.340372,-97.691159,Norwood Transit Center - F,False
393375,2964876_8524,05:00:00,05:00:00,18,324 Highland EB,0,324,1,1,30.3637,-97.69848,831 Rundberg/Lamar (Near Side),False
400024,2965141_8723,05:00:00,05:00:00,1,325 Tech Ridge Park & Ride NB,1,325,1,1,30.340396,-97.691019,Norwood Transit Center - C,False
405384,2965075_8857,05:00:00,05:00:00,1,325 Norwood Transit Center SB,0,325,1,1,30.418325,-97.66907,Tech Ridge Bay F,False
417591,2965347_9161,05:00:00,05:00:00,1,333 Oak Hill WB,0,333,1,1,30.157067,-97.743627,8213 Panadero/Thaxton,False
428275,2965618_9550,05:00:00,05:00:00,1,335 Exposition WB,0,335,1,1,30.302693,-97.699868,Barbara Jordan SB (Berkman/Barbara Jordan),False
473357,2966184_10691,05:00:00,05:00:00,1,345 Burnet WB,0,345,1,1,30.298908,-97.720539,924 41st/IH 35,False
478622,2966423_10894,05:00:00,05:00:00,1,350 ACC Riverside SB,1,350,1,1,30.350167,-97.712099,North Lamar Bay 2,False
489448,2966590_11169,05:00:00,05:00:00,1,383 Lakeline Station NB,0,383,1,1,30.350016,-97.71196,North Lamar Bay 1,False
506238,2975924_11670,05:00:00,05:00:00,1,4 Shady EB,1,4,1,1,30.275026,-97.764825,504 Campbell/5th,False
541894,2968288_13272,05:00:00,05:00:00,1,5 Tannehill EB,0,5,1,1,30.357183,-97.733456,2535 Anderson/Northcross,False
646541,2972724_19519,05:00:00,05:00:00,1,800 Mueller NB,0,800,1,1,30.150224,-97.753916,Vertex (Slaughter/Vertex),True
649929,2972780_19673,05:00:00,05:00:00,1,800 Slaughter SB,1,800,1,1,30.302693,-97.699868,Barbara Jordan SB (Berkman/Barbara Jordan),True
621031,2972286_19124,05:00:06,05:00:06,37,7 Airport/Highland NB,1,7,1,1,30.259459,-97.748994,Vic Mathias/Auditorium Shores (NB),False
358523,2963675_7206,05:00:08,05:00:08,4,311 Westgate Transit Center WB,0,311,1,1,30.220474,-97.707258,2410 Grove/Montopolis,False
45068,2959874_0596,05:00:12,05:00:12,11,10 Norwood Transit Center NB,1,10,1,1,30.191724,-97.790325,7201 S 1st/Prince Valiant,False
653318,2973085_19827,05:00:14,05:00:14,2,801 Tech Ridge Park & Ride NB,0,801,1,1,30.169961,-97.787073,Slaughter Station (NB),True
450521,2965831_10067,05:00:19,05:00:19,23,337 Mopac WB,0,337,1,1,30.32428,-97.69614,1206 Camino La Costa/Grand Canyon,False
700097,2973660_21424,05:00:22,05:00:22,2,803 Westgate Transit Center SB,1,803,1,1,30.391483,-97.722548,Braker/Burnet Stadium Rapid NW Corner (SB),True
393376,2964876_8524,05:00:28,05:00:28,19,324 Highland EB,0,324,1,1,30.362762,-97.696525,Rundberg/Lamar,False
474687,2966388_10793,05:00:32,05:00:32,5,350 North Lamar Transit Center NB,0,350,1,1,30.22867,-97.700989,Montopolis/Santos,False
473358,2966184_10691,05:00:38,05:00:38,2,345 Burnet WB,0,345,1,1,30.300218,-97.720574,Hancock Center,False
22271,2959568_0299,05:00:40,05:00:40,2,1 William Cannon SB,0,1,1,1,30.422654,-97.667176,1000 Howard/Center Line,False
103219,2960759_2059,05:00:54,05:00:54,4,2 EASTSIDE BUS PLAZA SB,0,2,1,1,30.26848,-97.69626,1135 Airport/Goodwin,False
262292,2962835_5592,05:01:00,05:01:00,10,30 Westgate Transit Center SB,1,30,1,1,30.37377,-97.756008,8140 Mesa/Steck,False
377825,2964508_7809,05:01:00,05:01:00,1,322 Hancock Center NB,1,322,1,1,30.253346,-97.735557,27 Waller/Flores,False
693712,2973578_21196,05:01:00,05:01:00,1,803 Domain NB,0,803,1,1,30.230908,-97.790295,Westgate Transit Center - A,True
81467,2960566_1367,05:01:02,05:01:02,7,18 Exposition WB,1,18,1,1,30.285994,-97.682246,4600 Martin Luther King/Springdale,False
489449,2966590_11169,05:01:04,05:01:04,2,383 Lakeline Station NB,0,383,1,1,30.350323,-97.713047,Research/Lamar,False
45069,2959874_0596,05:01:05,05:01:05,12,10 Norwood Transit Center NB,1,10,1,1,30.194695,-97.78927,6907 S 1st/Thelma,False
192859,2962625_4813,05:01:07,05:01:07,7,3 Arboretum NB,1,3,1,1,30.174099,-97.809607,Slaughter/United Kingdom,False
393377,2964876_8524,05:01:08,05:01:08,20,324 Highland EB,0,324,1,1,30.361569,-97.694541,Rundberg/Slayton,False
450522,2965831_10067,05:01:10,05:01:10,24,337 Mopac WB,0,337,1,1,30.32468,-97.699305,1044 Camino La Costa/Calidad,False
721282,2973948_22239,05:01:10,05:01:10,2,837 Downtown SB,0,837,1,1,30.297971,-97.64216,Colony Park SB (Loyola/Colony Loop),True
181084,2962250_4268,05:01:12,05:01:12,7,243 Tech Ridge Park & Ride EB,1,243,1,1,30.434587,-97.678139,1831 Wells Branch/Thermal,False
473359,2966184_10691,05:01:14,05:01:14,3,345 Burnet WB,0,345,1,1,30.301232,-97.72155,4121 Red River/Park,False
417592,2965347_9161,05:01:15,05:01:15,2,333 Oak Hill WB,0,333,1,1,30.161236,-97.744138,7944 Salt Springs/Roseborough,False
634184,2972217_19334,05:01:21,05:01:21,27,7 William Cannon SB,0,7,1,1,30.258767,-97.7487,Vic Mathias/Auditorium Shores (SB),False
478623,2966423_10894,05:01:22,05:01:22,2,350 ACC Riverside SB,1,350,1,1,30.346044,-97.713966,7720 Lamar/Stobaugh,False
358524,2963675_7206,05:01:23,05:01:23,5,311 Westgate Transit Center WB,0,311,1,1,30.216404,-97.709274,2800 Montopolis/Oltorf,False
216804,2962570_5064,05:01:31,05:01:31,2,3 Southpark Meadows SB,0,3,1,1,30.394136,-97.73962,Stonelake/Great Hills,False
377826,2964508_7809,05:01:33,05:01:33,2,322 Hancock Center NB,1,322,1,1,30.254853,-97.734855,45 Waller/Clermont,False
541895,2968288_13272,05:01:36,05:01:36,2,5 Tannehill EB,0,5,1,1,30.354472,-97.727616,2007 Anderson/Burnet,False
400025,2965141_8723,05:01:40,05:01:40,2,325 Tech Ridge Park & Ride NB,1,325,1,1,30.340454,-97.690058,1113 Rutherford/Furness,False
393378,2964876_8524,05:01:42,05:01:42,21,324 Highland EB,0,324,1,1,30.360445,-97.693759,9306 Georgian/Rundberg,False
392033,2964673_8422,05:01:50,05:01:50,2,323 Northcross WB,0,323,1,1,30.338844,-97.694029,Norwood Park/Brettonwoods,False
368249,2964269_7570,05:01:51,05:01:51,2,318 Thaxton EB,0,318,1,1,30.231055,-97.792199,Pack Saddle Pass/Ben White,False
358525,2963675_7206,05:01:52,05:01:52,6,311 Westgate Transit Center WB,0,311,1,1,30.215288,-97.71025,2901 Montopolis/Oltorf,False
417593,2965347_9161,05:01:52,05:01:52,3,333 Oak Hill WB,0,333,1,1,30.163794,-97.742645,Salt Springs at Tara,False
45070,2959874_0596,05:01:53,05:01:53,13,10 Norwood Transit Center NB,1,10,1,1,30.197445,-97.7875,6594 1st/William Cannon,False
58700,2959807_0785,05:01:54,05:01:54,35,10 Southpark Meadows SB,0,10,1,1,30.269914,-97.741869,104 8th/Congress,False
474688,2966388_10793,05:01:55,05:01:55,6,350 North Lamar Transit Center NB,0,350,1,1,30.232656,-97.698459,1207 Montopolis/Larch,False
181085,2962250_4268,05:02:00,05:02:00,8,243 Tech Ridge Park & Ride EB,1,243,1,1,30.435736,-97.67502,1779 Wells Branch/Wells Port,False
649930,2972780_19673,05:02:02,05:02:02,2,800 Slaughter SB,1,800,1,1,30.296149,-97.700385,Simond SB (Berkman/Simond),True
473360,2966184_10691,05:02:08,05:02:08,4,345 Burnet WB,0,345,1,1,30.303319,-97.720483,4309 Red River/44th,False
377827,2964508_7809,05:02:10,05:02:10,3,322 Hancock Center NB,1,322,1,1,30.25619,-97.73426,59 Waller/Holly,False
450523,2965831_10067,05:02:14,05:02:14,25,337 Mopac WB,0,337,1,1,30.327108,-97.702019,1016 Camino La Costa/La Posada,False
489450,2966590_11169,05:02:18,05:02:18,3,383 Lakeline Station NB,0,383,1,1,30.355308,-97.714862,Research/Jamestown,False
192860,2962625_4813,05:02:19,05:02:19,8,3 Arboretum NB,1,3,1,1,30.173995,-97.814789,Slaughter/Texas Oaks,False
428276,2965618_9550,05:02:20,05:02:20,2,335 Exposition WB,0,335,1,1,30.296149,-97.700385,Simond SB (Berkman/Simond),False
393379,2964876_8524,05:02:22,05:02:22,22,324 Highland EB,0,324,1,1,30.358478,-97.69499,9100 Georgian/Fawnridge,False
548095,2968325_13375,05:02:26,05:02:26,22,5 Northcross WB,1,5,1,1,30.272244,-97.738709,Capitol/Waterloo SB (San Jacinto/11th),False
349937,2963448_6941,05:02:27,05:02:27,2,310 S. Congress Transit Center WB,1,310,1,1,30.229539,-97.706558,Ruiz Library,False
721283,2973948_22239,05:02:29,05:02:29,3,837 Downtown SB,0,837,1,1,30.300569,-97.648626,Johnny Morris SB (Loyola/Johnny Morris),True
368250,2964269_7570,05:02:32,05:02:32,3,318 Thaxton EB,0,318,1,1,30.230411,-97.793637,2222 Western Trails/Pack Saddle,False
405385,2965075_8857,05:02:36,05:02:36,2,325 Norwood Transit Center SB,0,325,1,1,30.422654,-97.667176,1000 Howard/Center Line,False
474689,2966388_10793,05:02:38,05:02:38,7,350 North Lamar Transit Center NB,0,350,1,1,30.234794,-97.697069,911 Montopolis/Cirulo de Amistad,False
411680,2965412_9025,05:02:41,05:02:41,3,333 Thaxton EB,1,333,1,1,30.225555,-97.86838,6188 Convict Hill/Escarpment,False
541896,2968288_13272,05:02:44,05:02:44,3,5 Tannehill EB,0,5,1,1,30.35245,-97.7234,Woodrow/Anderson,False
417594,2965347_9161,05:02:45,05:02:45,4,333 Oak Hill WB,0,333,1,1,30.167114,-97.740546,Salt Springs/Orange Blossom,False
45071,2959874_0596,05:02:47,05:02:47,14,10 Norwood Transit Center NB,1,10,1,1,30.200331,-97.785673,6403 S 1st/Eberhart,False
489451,2966590_11169,05:02:47,05:02:47,4,383 Lakeline Station NB,0,383,1,1,30.357316,-97.715514,Research/Clearfield,False
192861,2962625_4813,05:02:48,05:02:48,9,3 Arboretum NB,1,3,1,1,30.173971,-97.816864,1312 Slaughter/Bilbrook,False
473361,2966184_10691,05:02:56,05:02:56,5,345 Burnet WB,0,345,1,1,30.305167,-97.720184,810 45th/Red River,False
372940,2964305_7672,05:03:00,05:03:00,1,318 Westgate Transit Center WB,1,318,1,1,30.157067,-97.743627,8213 Panadero/Thaxton,False
634185,2972217_19334,05:03:00,05:03:00,28,7 William Cannon SB,0,7,1,1,30.256196,-97.746021,Riverside/Congress FS,False
103220,2960759_2059,05:03:02,05:03:02,5,2 EASTSIDE BUS PLAZA SB,0,2,1,1,30.27361,-97.69835,Oak Springs SB (Oak Springs/Airport),False
693713,2973578_21196,05:03:03,05:03:03,2,803 Domain NB,0,803,1,1,30.23595,-97.792633,Brodie Oaks Station (NB),True
368251,2964269_7570,05:03:14,05:03:14,4,318 Thaxton EB,0,318,1,1,30.229929,-97.796179,2422 Western Trails/Roundup,False
377828,2964508_7809,05:03:14,05:03:14,4,322 Hancock Center NB,1,322,1,1,30.255457,-97.73204,1401 Holly/Navasota,False
393380,2964876_8524,05:03:18,05:03:18,23,324 Highland EB,0,324,1,1,30.355832,-97.696474,Georgian/Home Pl.,False
81468,2960566_1367,05:03:19,05:03:19,8,18 Exposition WB,1,18,1,1,30.284342,-97.692951,3900 Martin Luther King/Perez,False
181086,2962250_4268,05:03:23,05:03:23,9,243 Tech Ridge Park & Ride EB,1,243,1,1,30.439132,-97.671492,1678 Wells Branch/Owen Tech,False
349938,2963448_6941,05:03:23,05:03:23,3,310 S. Congress Transit Center WB,1,310,1,1,30.2273,-97.708137,5902 Riverside/Grove,False
58701,2959807_0785,05:03:26,05:03:26,36,10 Southpark Meadows SB,0,10,1,1,30.270613,-97.744215,216 8th/Lavaca,False
358526,2963675_7206,05:03:27,05:03:27,7,311 Westgate Transit Center WB,0,311,1,1,30.210671,-97.713467,3121 Montopolis/Ben White,False
489452,2966590_11169,05:03:27,05:03:27,5,383 Lakeline Station NB,0,383,1,1,30.359988,-97.716313,8523 Research/Fairfield,False
541897,2968288_13272,05:03:27,05:03:27,4,5 Tannehill EB,0,5,1,1,30.349882,-97.723185,Woodrow/Princeton,False
400026,2965141_8723,05:03:31,05:03:31,3,325 Tech Ridge Park & Ride NB,1,325,1,1,30.33771,-97.68437,8100 Cameron Road,False
634186,2972217_19334,05:03:31,05:03:31,29,7 William Cannon SB,0,7,1,1,30.254846,-97.744793,205 Riverside/Congress,False
474690,2966388_10793,05:03:34,05:03:34,8,350 North Lamar Transit Center NB,0,350,1,1,30.237459,-97.695289,703 Montopolis/Ponca,False
45072,2959874_0596,05:03:42,05:03:42,15,10 Norwood Transit Center NB,1,10,1,1,30.203634,-97.783793,6001 S 1st/Flournoy,False
621032,2972286_19124,05:03:43,05:03:43,38,7 Airport/Highland NB,1,7,1,1,30.266689,-97.745863,Lavaca/4th,False
649931,2972780_19673,05:03:45,05:03:45,3,800 Slaughter SB,1,800,1,1,30.290214,-97.699019,Mueller Tower Station SB (Berkman/Tom Miller),True
450524,2965831_10067,05:03:47,05:03:47,26,337 Mopac WB,0,337,1,1,30.331594,-97.701247,900 St Johns/Bennett,False
377829,2964508_7809,05:03:58,05:03:58,5,322 Hancock Center NB,1,322,1,1,30.254888,-97.730453,1511 Holly/Comal,False
541898,2968288_13272,05:03:59,05:03:59,5,5 Tannehill EB,0,5,1,1,30.348038,-97.723558,Woodrow/Dartmouth,False
634187,2972217_19334,05:04:00,05:04:00,30,7 William Cannon SB,0,7,1,1,30.25359,-97.743972,325 Riverside/Newning,False
474691,2966388_10793,05:04:01,05:04:01,9,350 North Lamar Transit Center NB,0,350,1,1,30.238996,-97.694369,Montopolis/Monsanto,False
489453,2966590_11169,05:04:03,05:04:03,6,383 Lakeline Station NB,0,383,1,1,30.362273,-97.716941,8601 Research/Ohlen,False
411681,2965412_9025,05:04:08,05:04:08,4,333 Thaxton EB,1,333,1,1,30.223318,-97.863788,5801 Convict Hill/Cannon Mountain,False
81469,2960566_1367,05:04:11,05:04:11,9,18 Exposition WB,1,18,1,1,30.283767,-97.696791,3520 Martin Luther King/EM Franklin,False
478626,2966423_10894,05:04:20,05:04:20,5,350 ACC Riverside SB,1,350,1,1,30.336206,-97.718248,6904 Airport/Lamar,False
473362,2966184_10691,05:04:24,05:04:24,6,345 Burnet WB,0,345,1,1,30.307024,-97.724177,500 45th/Duval,False
216805,2962570_5064,05:04:27,05:04:27,3,3 Southpark Meadows SB,0,3,1,1,30.397316,-97.736242,4001 Braker/Stonelake,False
368252,2964269_7570,05:04:27,05:04:27,5,318 Thaxton EB,0,318,1,1,30.229619,-97.798883,2559 WESTERN TRAILS/Sagebrush,False
400027,2965141_8723,05:04:28,05:04:28,4,325 Tech Ridge Park & Ride NB,1,325,1,1,30.338928,-97.682055,Cameron/Park Center,False
103221,2960759_2059,05:04:29,05:04:29,6,2 EASTSIDE BUS PLAZA SB,0,2,1,1,30.272939,-97.70225,2810 Oak Springs/Webberville,False
428277,2965618_9550,05:04:33,05:04:33,3,335 Exposition WB,0,335,1,1,30.290214,-97.699019,Mueller Tower Station SB (Berkman/Tom Miller),False
474692,2966388_10793,05:04:34,05:04:34,10,350 North Lamar Transit Center NB,0,350,1,1,30.240245,-97.693567,Montopolis/El Mirando,False
541899,2968288_13272,05:04:34,05:04:34,6,5 Tannehill EB,0,5,1,1,30.346068,-97.724799,Woodrow/Richcreek,False
116282,2961013_2500,05:04:39,05:04:39,4,20 Springdale NB,0,20,1,1,30.220466,-97.693726,7308 Riverside/Coriander,False
411682,2965412_9025,05:04:48,05:04:48,5,333 Thaxton EB,1,333,1,1,30.222491,-97.862056,5701 Convict Hill/Wagon Train,False
548096,2968325_13375,05:04:57,05:04:57,23,5 Northcross WB,1,5,1,1,30.269914,-97.741869,104 8th/Congress,False
368253,2964269_7570,05:04:58,05:04:58,6,318 Thaxton EB,0,318,1,1,30.229104,-97.8005,2700 Western Trails/Sagebrush,False
181087,2962250_4268,05:04:59,05:04:59,10,243 Tech Ridge Park & Ride EB,1,243,1,1,30.441022,-97.664663,1425 Wells Branch/FM 1825,False
349939,2963448_6941,05:04:59,05:04:59,4,310 S. Congress Transit Center WB,1,310,1,1,30.229833,-97.712898,Riverside/Faro,False
45073,2959874_0596,05:05:00,05:05:00,16,10 Norwood Transit Center NB,1,10,1,1,30.20827,-97.781507,5603 S 1st/Stassney,False
176561,2961777_3901,05:05:00,05:05:00,1,217 ACC Riverside SB,1,217,1,1,30.2517,-97.69763,5203 Eastside Bus Plaza Bay H,False
187758,2962412_4697,05:05:00,05:05:00,1,271 Grove WB,0,271,1,1,30.177571,-97.614481,Del Valle High (Tennis Courts),False
358527,2963675_7206,05:05:00,05:05:00,8,311 Westgate Transit Center WB,0,311,1,1,30.206201,-97.716307,3577 Montopolis/Burleson,False
365126,2964171_7404,05:05:00,05:05:00,1,315 S. Congress Transit Center EB,0,315,1,1,30.234966,-97.87694,Oak Hill Plaza,False
693714,2973578_21196,05:05:00,05:05:00,3,803 Domain NB,0,803,1,1,30.240739,-97.78607,Broken Spoke Station (NB),True
721284,2973948_22239,05:05:02,05:05:02,4,837 Downtown SB,0,837,1,1,30.308573,-97.652374,Purple Sage SB (Crystalbrook/Purple Sage),True
216806,2962570_5064,05:05:04,05:05:04,4,3 Southpark Meadows SB,0,3,1,1,30.396412,-97.734329,Braker/Mopac SW Corner,False
478627,2966423_10894,05:05:07,05:05:07,6,350 ACC Riverside SB,1,350,1,1,30.333535,-97.716863,Airport/Guadalupe,False
417595,2965347_9161,05:05:08,05:05:08,5,333 Oak Hill WB,0,333,1,1,30.175817,-97.74341,5764 William Cannon/Onion Creek Soccer Complex WB,False
450525,2965831_10067,05:05:11,05:05:11,27,337 Mopac WB,0,337,1,1,30.333174,-97.706079,7100 Roland Johnson/St Johns,False
634188,2972217_19334,05:05:15,05:05:15,31,7 William Cannon SB,0,7,1,1,30.250734,-97.74061,715 Riverside/Alameda,False
377830,2964508_7809,05:05:20,05:05:20,6,322 Hancock Center NB,1,322,1,1,30.254179,-97.728458,1631 Holly/Chalmers,False
103222,2960759_2059,05:05:22,05:05:22,7,2 EASTSIDE BUS PLAZA SB,0,2,1,1,30.272556,-97.704568,Oak Springs/Ridgeway,False
81470,2960566_1367,05:05:24,05:05:24,10,18 Exposition WB,1,18,1,1,30.283022,-97.701544,3300 Martin Luther King/Tillery,False
541900,2968288_13272,05:05:24,05:05:24,7,5 Tannehill EB,0,5,1,1,30.342981,-97.725124,7100 Woodrow/Piedmont,False
473363,2966184_10691,05:05:26,05:05:26,7,345 Burnet WB,0,345,1,1,30.3082,-97.727325,45th/Avenue F,False
400028,2965141_8723,05:05:28,05:05:28,5,325 Tech Ridge Park & Ride NB,1,325,1,1,30.341356,-97.68045,Cameron/Clear Creek,False
116283,2961013_2500,05:05:33,05:05:33,5,20 Springdale NB,0,20,1,1,30.222831,-97.698094,6810 Riverside/Frontier Valley,False
621033,2972286_19124,05:05:36,05:05:36,39,7 Airport/Highland NB,1,7,1,1,30.269226,-97.743548,115 7Th/Colorado,False
489454,2966590_11169,05:05:37,05:05:37,7,383 Lakeline Station NB,0,383,1,1,30.368858,-97.718513,Research/Northgate,False
